,Unnamed: 0,filename,sr,cleaned_sr,length,cleaned_length,emotion,emo_label,intensity,int_label,stmt,stmt_label,repetition,sex,sex_label,actor,neutral,calm,happy,sad,angry,fearful,disgust,surprised,y_pred
248,248,02-02-01-01-05.wav,48000,16000,4.7380625,2.8801875,calm,1,2,strong,1,Kids are talking by the door,1,male,1,5,0.14806829392910004,0.4938594400882721,0.034344639629125595,0.11401396244764328,0.044421784579753876,0.02972811460494995,0.10407257825136185,0.0314912311732769,calm
249,249,02-02-01-02-05.wav,48000,16000,4.5045,2.2085625,calm,1,2,strong,1,Kids are talking by the door,2,male,1,5,0.10255997627973557,0.5291224122047424,0.031384970992803574,0.11409463733434677,0.03782988339662552,0.0291913989931345,0.10736627131700516,0.04845040664076805,calm
250,250,02-02-02-01-05.wav,48000,16000,4.7714375,2.618875,calm,1,2,strong,2,Dogs are sitting by the door,1,male,1,5,0.07143940031528473,0.6467962265014648,0.02022942714393139,0.10036693513393402,0.011446048505604267,0.031568411737680435,0.09773577749729156,0.020417679101228714,calm
251,251,02-02-02-02-05.wav,48000,16000,4.304291666666667,2.286875,calm,1,2,strong,2,Dogs are sitting by the door,2,male,1,5,0.10751824080944061,0.615062415599823,0.012851446866989136,0.12433341145515442,0.008747034706175327,0.039322879165410995,0.07461535185575485,0.017549188807606697,calm
252,252,03-01-01-01-05.wav,48000,16000,4.004,2.1955625,happy,2,1,normal,1,Kids are talking by the door,1,male,1,5,0.17325732111930847,0.19440653920173645,0.20270875096321106,0.2093484252691269,0.034226611256599426,0.026110101491212845,0.06567508727312088,0.09426712989807129,sad
253,253,03-01-01-02-05.wav,48000,16000,3.2365625,1.725875,happy,2,1,normal,1,Kids are talking by the door,2,male,1,5,0.1982218623161316,0.14459368586540222,0.19351372122764587,0.2053442895412445,0.036163244396448135,0.05804896727204323,0.08158700913190842,0.08252722769975662,sad
254,254,03-01-02-01-05.wav,48000,16000,3.370020833333333,1.514625,happy,2,1,normal,2,Dogs are sitting by the door,1,male,1,5,0.1418805569410324,0.12432730197906494,0.10796350985765457,0.2754761278629303,0.04221942648291588,0.06759896874427795,0.1269654780626297,0.11356861144304276,sad
255,255,03-01-02-02-05.wav,48000,16000,3.7704375,2.23775,happy,2,1,normal,2,Dogs are sitting by the door,2,male,1,5,0.12721003592014313,0.140302374958992,0.15001684427261353,0.16936977207660675,0.06480953097343445,0.07904691249132156,0.14128358662128448,0.1279609352350235,sad
256,256,03-02-01-01-05.wav,48000,16000,4.137479166666667,2.418375,happy,2,2,strong,1,Kids are talking by the door,1,male,1,5,0.09251397848129272,0.11419431120157242,0.13838443160057068,0.2082623690366745,0.08296822756528854,0.054794397205114365,0.18736685812473297,0.1215154305100441,sad
257,257,03-02-01-02-05.wav,48000,16000,3.8705416666666665,2.455875,happy,2,2,strong,1,Kids are talking by the door,2,male,1,5,0.054507821798324585,0.03840434178709984,0.2366439700126648,0.11104295402765274,0.14614063501358032,0.09829462319612503,0.14612717926502228,0.16883845627307892,happy
258,258,03-02-02-01-05.wav,48000,16000,3.603583333333333,2.3786875,happy,2,2,strong,2,Dogs are sitting by the door,1,male,1,5,0.1042444109916687,0.0679815262556076,0.25694745779037476,0.14030896127223969,0.09526875615119934,0.07607711106538773,0.12954390048980713,0.12962788343429565,happy
259,259,03-02-02-02-05.wav,48000,16000,3.403395833333333,2.1250625,happy,2,2,strong,2,Dogs are sitting by the door,2,male,1,5,0.09336063265800476,0.05768237262964249,0.17858374118804932,0.1613513082265854,0.09803161025047302,0.09480077773332596,0.14172698557376862,0.17446258664131165,happy
260,260,04-01-01-01-05.wav,48000,16000,3.2699375,1.4658125,sad,3,1,normal,1,Kids are talking by the door,1,male,1,5,0.16897639632225037,0.3673217296600342,0.023109639063477516,0.2859785854816437,0.008282423950731754,0.06187457963824272,0.0561644621193409,0.02829219400882721,calm
261,261,04-01-01-02-05.wav,48000,16000,3.636958333333333,1.901,sad,3,1,normal,1,Kids are talking by the door,2,male,1,5,0.13178500533103943,0.3571067154407501,0.04433926194906235,0.22993913292884827,0.047537267208099365,0.04282257705926895,0.10662835836410522,0.03984172269701958,calm
262,262,04-01-02-01-05.wav,48000,16000,3.1031041666666668,1.393125,sad,3,1,normal,2,Dogs are sitting by the door,1,male,1,5,0.18032370507717133,0.24273815751075745,0.03010571002960205,0.32841306924819946,0.02724202163517475,0.06742294877767563,0.07098061591386795,0.05277378857135773,sad
263,263,04-01-02-02-05.wav,48000,16000,3.7036875,1.932875,sad,3,1,normal,2,Dogs are sitting by the door,2,male,1,5,0.1326225996017456,0.32190844416618347,0.022143900394439697,0.29831457138061523,0.028022583574056625,0.06440956890583038,0.09548120200634003,0.037097129970788956,calm
264,264,04-02-01-01-05.wav,48000,16000,3.536854166666666,1.7545625,sad,3,2,strong,1,Kids are talking by the door,1,male,1,5,0.10957697033882141,0.2212119698524475,0.029035598039627075,0.38000673055648804,0.021600564941763878,0.060631245374679565,0.1253119707107544,0.052625011652708054,sad
265,265,04-02-01-02-05.wav,48000,16000,3.2699375,1.59475,sad,3,2,strong,1,Kids are talking by the door,2,male,1,5,0.13058587908744812,0.12186048179864883,0.028221769258379936,0.4178944528102875,0.042709965258836746,0.09248318523168564,0.11019071936607361,0.05605356767773628,sad
266,266,04-02-02-01-05.wav,48000,16000,3.2699166666666666,1.5788125,sad,3,2,strong,2,Dogs are sitting by the door,1,male,1,5,0.11755935102701187,0.12735779583454132,0.041385550051927567,0.3987239599227905,0.03147004172205925,0.10743965208530426,0.12104098498821259,0.0550227053463459,sad
267,267,04-02-02-02-05.wav,48000,16000,3.1364791666666667,1.317375,sad,3,2,strong,2,Dogs are sitting by the door,2,male,1,5,0.12396824359893799,0.08917589485645294,0.06110771745443344,0.46305832266807556,0.02041027881205082,0.09502144902944565,0.09223047643899918,0.055027641355991364,sad
268,268,05-01-01-01-05.wav,48000,16000,3.8705416666666665,2.3519375,angry,4,1,normal,1,Kids are talking by the door,1,male,1,5,0.09504669904708862,0.06148090586066246,0.1818477213382721,0.09138612449169159,0.1383695751428604,0.08020184934139252,0.20722012221813202,0.1444469690322876,disgust
269,269,05-01-01-02-05.wav,48000,16000,3.8037916666666662,2.2575,angry,4,1,normal,1,Kids are talking by the door,2,male,1,5,0.11015585064888,0.04641054943203926,0.10438723117113113,0.09016574174165726,0.20133115351200104,0.0951993465423584,0.22998562455177307,0.12236452847719193,disgust
270,270,05-01-02-01-05.wav,48000,16000,4.070729166666666,2.67575,angry,4,1,normal,2,Dogs are sitting by the door,1,male,1,5,0.17525410652160645,0.18612734973430634,0.08744024485349655,0.15417183935642242,0.07235584408044815,0.062353041023015976,0.18592487275600433,0.0763726681470871,calm
271,271,05-01-02-02-05.wav,48000,16000,4.404395833333333,2.8505,angry,4,1,normal,2,Dogs are sitting by the door,2,male,1,5,0.12190451472997665,0.07723180204629898,0.09873197227716446,0.11852066963911057,0.17263151705265045,0.07325867563486099,0.24510283768177032,0.09261804819107056,disgust
272,272,05-02-01-01-05.wav,48000,16000,3.403395833333333,2.036875,angry,4,2,strong,1,Kids are talking by the door,1,male,1,5,0.047422029078006744,0.0314793661236763,0.08945658057928085,0.04618256911635399,0.41239872574806213,0.24300655722618103,0.04694611206650734,0.08310806006193161,angry
273,273,05-02-01-02-05.wav,48000,16000,3.5702291666666666,2.3626875,angry,4,2,strong,1,Kids are talking by the door,2,male,1,5,0.03942149505019188,0.021468402817845345,0.11360764503479004,0.05348098650574684,0.39423999190330505,0.19766727089881897,0.07599905133247375,0.10411512106657028,angry
274,274,05-02-02-01-05.wav,48000,16000,3.636958333333333,2.1925625,angry,4,2,strong,2,Dogs are sitting by the door,1,male,1,5,0.02629326842725277,0.015108606778085232,0.0861637219786644,0.02299233339726925,0.5264682769775391,0.18548454344272614,0.06407571583986282,0.07341352105140686,angry
275,275,05-02-02-02-05.wav,48000,16000,3.636979166666667,2.2378125,angry,4,2,strong,2,Dogs are sitting by the door,2,male,1,5,0.05078104883432388,0.008392649702727795,0.05977843701839447,0.030557220801711082,0.6106975078582764,0.1765454113483429,0.03221779316663742,0.03102988190948963,angry
276,276,06-01-01-01-05.wav,48000,16000,3.1364791666666667,1.4768125,fearful,5,1,normal,1,Kids are talking by the door,1,male,1,5,0.13806121051311493,0.14113636314868927,0.06360606849193573,0.21437223255634308,0.04507562890648842,0.15703369677066803,0.127971351146698,0.11274344474077225,sad
277,277,06-01-01-02-05.wav,48000,16000,3.370020833333333,1.6115625,fearful,5,1,normal,1,Kids are talking by the door,2,male,1,5,0.15674127638339996,0.0972246304154396,0.06464949995279312,0.22975444793701172,0.05481443926692009,0.13123060762882233,0.14460121095180511,0.12098386883735657,sad
278,278,06-01-02-01-05.wav,48000,16000,3.136458333333333,1.3318125,fearful,5,1,normal,2,Dogs are sitting by the door,1,male,1,5,0.1190052479505539,0.12530682981014252,0.07932699471712112,0.2468671053647995,0.04119016230106354,0.14118120074272156,0.1532575935125351,0.09386490285396576,sad
279,279,06-01-02-02-05.wav,48000,16000,3.069729166666667,1.4705625,fearful,5,1,normal,2,Dogs are sitting by the door,2,male,1,5,0.12970395386219025,0.08241728693246841,0.12785200774669647,0.14174890518188477,0.06547169387340546,0.17517884075641632,0.12494934350252151,0.1526779979467392,fearful
280,280,06-02-01-01-05.wav,48000,16000,3.2365625,2.4666875,fearful,5,2,strong,1,Kids are talking by the door,1,male,1,5,0.051308710128068924,0.06129293143749237,0.1382637470960617,0.0833381712436676,0.22091765701770782,0.21796880662441254,0.08730492740869522,0.1396050602197647,angry
281,281,06-02-01-02-05.wav,48000,16000,3.5702291666666666,3.0254375,fearful,5,2,strong,1,Kids are talking by the door,2,male,1,5,0.031954508274793625,0.08847790211439133,0.1442399024963379,0.09146863967180252,0.1362956315279007,0.2888752818107605,0.08350292593240738,0.13518518209457397,fearful
282,282,06-02-02-01-05.wav,48000,16000,3.2365625,2.4705,fearful,5,2,strong,2,Dogs are sitting by the door,1,male,1,5,0.09640657901763916,0.04431603476405144,0.09683841466903687,0.0983688235282898,0.1800314337015152,0.2916416525840759,0.06902435421943665,0.12337270379066467,fearful
283,283,06-02-02-02-05.wav,48000,16000,3.1031041666666668,2.3869375,fearful,5,2,strong,2,Dogs are sitting by the door,2,male,1,5,0.050272148102521896,0.061982668936252594,0.144175723195076,0.12800799310207367,0.11789578944444656,0.24535347521305084,0.09147482365369797,0.16083738207817078,fearful
284,284,07-01-01-01-05.wav,48000,16000,4.337666666666666,2.417,disgust,6,1,normal,1,Kids are talking by the door,1,male,1,5,0.1549181193113327,0.2453322410583496,0.034336742013692856,0.11542501300573349,0.05679665878415108,0.04590139910578728,0.29374954104423523,0.05354034900665283,disgust
285,285,07-01-01-02-05.wav,48000,16000,4.104104166666667,2.331375,disgust,6,1,normal,1,Kids are talking by the door,2,male,1,5,0.0913834348320961,0.17315559089183807,0.0713047906756401,0.1555829495191574,0.0516185387969017,0.09144968539476395,0.3008616268634796,0.06464339792728424,disgust
286,286,07-01-02-01-05.wav,48000,16000,3.903895833333333,2.0815,disgust,6,1,normal,2,Dogs are sitting by the door,1,male,1,5,0.08409218490123749,0.300315260887146,0.027867475524544716,0.1493224948644638,0.056270889937877655,0.0399356484413147,0.3027462363243103,0.03944980725646019,disgust
287,287,07-01-02-02-05.wav,48000,16000,3.7370625,1.8405,disgust,6,1,normal,2,Dogs are sitting by the door,2,male,1,5,0.11968465894460678,0.27287793159484863,0.0455443300306797,0.15227966010570526,0.04590853676199913,0.03238492086529732,0.2504287362098694,0.08089122176170349,calm
288,288,07-02-01-01-05.wav,48000,16000,4.337666666666666,2.4823125,disgust,6,2,strong,1,Kids are talking by the door,1,male,1,5,0.13437555730342865,0.18720029294490814,0.05348341539502144,0.14713385701179504,0.04143659770488739,0.05523126944899559,0.30846479535102844,0.07267417758703232,disgust
289,289,07-02-01-02-05.wav,48000,16000,3.903895833333333,2.2760625,disgust,6,2,strong,1,Kids are talking by the door,2,male,1,5,0.12123439460992813,0.05642811208963394,0.06980691105127335,0.18724079430103302,0.0745372474193573,0.07299180328845978,0.29377713799476624,0.12398359179496765,disgust
290,290,07-02-02-01-05.wav,48000,16000,4.2709375,2.5975625,disgust,6,2,strong,2,Dogs are sitting by the door,1,male,1,5,0.10930156707763672,0.11706198006868362,0.05436154827475548,0.21590234339237213,0.04371661692857742,0.06997498869895935,0.29093417525291443,0.09874675422906876,disgust
291,291,07-02-02-02-05.wav,48000,16000,4.537875,3.371125,disgust,6,2,strong,2,Dogs are sitting by the door,2,male,1,5,0.11391158401966095,0.173989936709404,0.036099765449762344,0.16662169992923737,0.038487400859594345,0.052624765783548355,0.34144291281700134,0.07682201266288757,disgust
292,292,08-01-01-01-05.wav,48000,16000,3.7370625,2.026875,surprised,7,1,normal,1,Kids are talking by the door,1,male,1,5,0.12281997501850128,0.0995163843035698,0.0943966954946518,0.1503569334745407,0.06634017080068588,0.11275976896286011,0.18631558120250702,0.1674945056438446,disgust
293,293,08-01-01-02-05.wav,48000,16000,3.670333333333333,1.9371875,surprised,7,1,normal,1,Kids are talking by the door,2,male,1,5,0.1541915386915207,0.09309641271829605,0.11304783821105957,0.1703292429447174,0.06480922549962997,0.08363334834575653,0.16295619308948517,0.1579362154006958,sad
294,294,08-01-02-01-05.wav,48000,16000,3.069729166666667,1.3305,surprised,7,1,normal,2,Dogs are sitting by the door,1,male,1,5,0.10630723088979721,0.046987827867269516,0.2056587040424347,0.23803967237472534,0.04879939556121826,0.10470737516880035,0.10965919494628906,0.13984054327011108,sad
295,295,08-01-02-02-05.wav,48000,16000,3.7036875,2.0895,surprised,7,1,normal,2,Dogs are sitting by the door,2,male,1,5,0.08168740570545197,0.10894311964511871,0.13957804441452026,0.19141460955142975,0.034107547253370285,0.06786798685789108,0.1796911656856537,0.19671007990837097,surprised
296,296,08-02-01-01-05.wav,48000,16000,4.137479166666667,2.3234375,surprised,7,2,strong,1,Kids are talking by the door,1,male,1,5,0.08496173471212387,0.09905200451612473,0.09018077701330185,0.1056385263800621,0.09413384646177292,0.094984270632267,0.19324369728565216,0.23780515789985657,surprised
297,297,08-02-01-02-05.wav,48000,16000,4.104104166666667,2.468625,surprised,7,2,strong,1,Kids are talking by the door,2,male,1,5,0.06981886178255081,0.06612323969602585,0.12654413282871246,0.10294535011053085,0.09569168090820312,0.11861223727464676,0.19211535155773163,0.2281491756439209,surprised
298,298,08-02-02-01-05.wav,48000,16000,3.670333333333333,1.914,surprised,7,2,strong,2,Dogs are sitting by the door,1,male,1,5,0.05828450247645378,0.05448742210865021,0.16306337714195251,0.12960709631443024,0.10604425519704819,0.07986968755722046,0.1723601073026657,0.23628349602222443,surprised
299,299,08-02-02-02-05.wav,48000,16000,3.536875,2.0135,surprised,7,2,strong,2,Dogs are sitting by the door,2,male,1,5,0.059131186455488205,0.07446320354938507,0.13170400261878967,0.15364840626716614,0.05472302436828613,0.06980446726083755,0.1745043694972992,0.28202134370803833,surprised
300,300,01-01-01-01-06.wav,48000,16000,3.3366666666666664,1.630375,neutral,0,1,normal,1,Kids are talking by the door,1,female,0,6,0.5094742774963379,0.1475054919719696,0.046792712062597275,0.13351529836654663,0.030032234266400337,0.02423984371125698,0.07206377387046814,0.03637639060616493,neutral
301,301,01-01-01-02-06.wav,48000,16000,3.6036041666666665,1.9639375,neutral,0,1,normal,1,Kids are talking by the door,2,female,0,6,0.5441347360610962,0.1237550675868988,0.04549059271812439,0.10782186686992645,0.03265585005283356,0.02173188515007496,0.07533525675535202,0.04907475411891937,neutral
302,302,01-01-02-01-06.wav,48000,16000,3.403395833333333,1.6073125,neutral,0,1,normal,2,Dogs are sitting by the door,1,female,0,6,0.5084080100059509,0.19357794523239136,0.039661865681409836,0.12851016223430634,0.01628984324634075,0.015321741811931133,0.057420652359724045,0.04080980643630028,neutral
303,303,01-01-02-02-06.wav,48000,16000,3.4367708333333336,1.636875,neutral,0,1,normal,2,Dogs are sitting by the door,2,female,0,6,0.6049584150314331,0.12668605148792267,0.02943267673254013,0.10317149758338928,0.01178155466914177,0.01853215880692005,0.06412844359874725,0.041309211403131485,neutral
304,304,02-01-01-01-06.wav,48000,16000,4.037354166666667,2.265125,calm,1,1,normal,1,Kids are talking by the door,1,female,0,6,0.09822911769151688,0.620550274848938,0.025625871494412422,0.1277988851070404,0.013416123576462269,0.032158978283405304,0.05664278194308281,0.025578003376722336,calm
305,305,02-01-01-02-06.wav,48000,16000,4.104104166666667,2.76575,calm,1,1,normal,1,Kids are talking by the door,2,female,0,6,0.16142334043979645,0.37844616174697876,0.06900456547737122,0.18388451635837555,0.018816472962498665,0.05813160538673401,0.0920349657535553,0.03825845569372177,calm
306,306,02-01-02-01-06.wav,48000,16000,3.970625,2.6971875,calm,1,1,normal,2,Dogs are sitting by the door,1,female,0,6,0.15049460530281067,0.42163485288619995,0.026748402044177055,0.22791726887226105,0.04610372334718704,0.03196093812584877,0.05471830815076828,0.04042188823223114,calm
307,307,02-01-02-02-06.wav,48000,16000,4.2041875,2.304375,calm,1,1,normal,2,Dogs are sitting by the door,2,female,0,6,0.2136382907629013,0.38673529028892517,0.03964407742023468,0.16671745479106903,0.0139707550406456,0.04061727225780487,0.08821187913417816,0.05046499893069267,calm
308,308,02-02-01-01-06.wav,48000,16000,4.5045,3.044375,calm,1,2,strong,1,Kids are talking by the door,1,female,0,6,0.10561667382717133,0.5523809790611267,0.03755805268883705,0.12504629790782928,0.01988411508500576,0.047207869589328766,0.08372780680656433,0.028578203171491623,calm
309,309,02-02-01-02-06.wav,48000,16000,4.637979166666667,2.7995625,calm,1,2,strong,1,Kids are talking by the door,2,female,0,6,0.19172845780849457,0.5140538215637207,0.02445278875529766,0.14516030251979828,0.03107532300055027,0.02159798890352249,0.05013837665319443,0.021792897954583168,calm
310,310,02-02-02-01-06.wav,48000,16000,4.337666666666666,2.5035,calm,1,2,strong,2,Dogs are sitting by the door,1,female,0,6,0.256059467792511,0.430258572101593,0.016737528145313263,0.159978985786438,0.013492364436388016,0.017147744074463844,0.07168646156787872,0.0346388965845108,calm
311,311,02-02-02-02-06.wav,48000,16000,4.7714375,3.039625,calm,1,2,strong,2,Dogs are sitting by the door,2,female,0,6,0.2030496597290039,0.5636712312698364,0.019296467304229736,0.09859580546617508,0.037442874163389206,0.011973323300480843,0.04931814968585968,0.01665249653160572,calm
312,312,03-01-01-01-06.wav,48000,16000,3.536854166666666,2.33775,happy,2,1,normal,1,Kids are talking by the door,1,female,0,6,0.22037559747695923,0.07193620502948761,0.31147143244743347,0.11577410250902176,0.04938545450568199,0.05272416025400162,0.0810927003622055,0.09724031388759613,happy
313,313,03-01-01-02-06.wav,48000,16000,3.6036041666666665,2.7560625,happy,2,1,normal,1,Kids are talking by the door,2,female,0,6,0.09512031823396683,0.030278004705905914,0.459728479385376,0.09514907002449036,0.09225142747163773,0.05002425238490105,0.07384872436523438,0.10359971970319748,happy
314,314,03-01-02-01-06.wav,48000,16000,3.470125,2.149625,happy,2,1,normal,2,Dogs are sitting by the door,1,female,0,6,0.14772622287273407,0.0533914752304554,0.2861565053462982,0.1352153867483139,0.07648959010839462,0.041199665516614914,0.09094246476888657,0.1688787043094635,happy
315,315,03-01-02-02-06.wav,48000,16000,3.4367708333333336,2.1835625,happy,2,1,normal,2,Dogs are sitting by the door,2,female,0,6,0.1303631067276001,0.04204457253217697,0.3789568841457367,0.10891091078519821,0.06841165572404861,0.0363016277551651,0.09925508499145508,0.13575617969036102,happy
316,316,03-02-01-01-06.wav,48000,16000,3.5035,3.144875,happy,2,2,strong,1,Kids are talking by the door,1,female,0,6,0.009697447530925274,0.00718997186049819,0.38051310181617737,0.16268715262413025,0.11232003569602966,0.22651152312755585,0.03435822203755379,0.06672250479459763,happy
317,317,03-02-01-02-06.wav,48000,16000,3.470125,2.5691875,happy,2,2,strong,1,Kids are talking by the door,2,female,0,6,0.002337578684091568,0.004883480258285999,0.37267395853996277,0.13705530762672424,0.1460084170103073,0.21932969987392426,0.05350560322403908,0.06420593708753586,happy
318,318,03-02-02-01-06.wav,48000,16000,3.5702291666666666,2.733375,happy,2,2,strong,2,Dogs are sitting by the door,1,female,0,6,0.00948098860681057,0.028146913275122643,0.3787893056869507,0.1540549099445343,0.15161524713039398,0.1654518097639084,0.037543173879384995,0.07491764426231384,happy
319,319,03-02-02-02-06.wav,48000,16000,3.603583333333333,3.4145,happy,2,2,strong,2,Dogs are sitting by the door,2,female,0,6,0.027502769604325294,0.021216101944446564,0.3688162863254547,0.10658663511276245,0.14831840991973877,0.20246705412864685,0.0467875711619854,0.0783051997423172,happy
320,320,04-01-01-01-06.wav,48000,16000,3.5702291666666666,1.930125,sad,3,1,normal,1,Kids are talking by the door,1,female,0,6,0.2969481647014618,0.2915073335170746,0.020736882463097572,0.247410848736763,0.024547593668103218,0.030939295887947083,0.049655236303806305,0.038254689425230026,neutral
321,321,04-01-01-02-06.wav,48000,16000,3.6036041666666665,2.1933125,sad,3,1,normal,1,Kids are talking by the door,2,female,0,6,0.21354952454566956,0.2726786732673645,0.030526893213391304,0.25049200654029846,0.05114119499921799,0.03377854824066162,0.05122796818614006,0.09660518914461136,calm
322,322,04-01-02-01-06.wav,48000,16000,3.470145833333333,1.728375,sad,3,1,normal,2,Dogs are sitting by the door,1,female,0,6,0.3009353280067444,0.22067975997924805,0.03907670080661774,0.26317355036735535,0.01618318445980549,0.023482268676161766,0.08328734338283539,0.05318185314536095,neutral
323,323,04-01-02-02-06.wav,48000,16000,3.4367708333333336,1.68175,sad,3,1,normal,2,Dogs are sitting by the door,2,female,0,6,0.26748141646385193,0.2703661024570465,0.021115625277161598,0.2998185455799103,0.012991556897759438,0.026306353509426117,0.07102812081575394,0.030892299488186836,sad
324,324,04-02-01-01-06.wav,48000,16000,4.2041875,3.0116875,sad,3,2,strong,1,Kids are talking by the door,1,female,0,6,0.03704329580068588,0.021517883986234665,0.2048167586326599,0.3098268210887909,0.11096987128257751,0.13104771077632904,0.10529051721096039,0.07948711514472961,sad
325,325,04-02-01-02-06.wav,48000,16000,4.104104166666667,2.583375,sad,3,2,strong,1,Kids are talking by the door,2,female,0,6,0.18672487139701843,0.10473625361919403,0.08217150717973709,0.30380183458328247,0.06363578885793686,0.06921805441379547,0.08148328959941864,0.108228400349617,sad
326,326,04-02-02-01-06.wav,48000,16000,4.604583333333333,3.3319375,sad,3,2,strong,2,Dogs are sitting by the door,1,female,0,6,0.07384610176086426,0.04986129701137543,0.12492824345827103,0.31674206256866455,0.05624043568968773,0.16112005710601807,0.06968868523836136,0.1475730985403061,sad
327,327,04-02-02-02-06.wav,48000,16000,4.037354166666667,3.0545,sad,3,2,strong,2,Dogs are sitting by the door,2,female,0,6,0.023990321904420853,0.023549040779471397,0.21825096011161804,0.41019347310066223,0.06873651593923569,0.07687225192785263,0.0777783915400505,0.10062901675701141,sad
328,328,05-01-01-01-06.wav,48000,16000,3.7704375,2.4540625,angry,4,1,normal,1,Kids are talking by the door,1,female,0,6,0.1991356611251831,0.07598593086004257,0.06121350824832916,0.11037056893110275,0.17331141233444214,0.06475911289453506,0.1756552904844284,0.1395685225725174,neutral
329,329,05-01-01-02-06.wav,48000,16000,3.970625,2.6048125,angry,4,1,normal,1,Kids are talking by the door,2,female,0,6,0.23004944622516632,0.07220467180013657,0.09403873980045319,0.12308531254529953,0.11637739837169647,0.06506034731864929,0.2116147130727768,0.08756938576698303,neutral
330,330,05-01-02-01-06.wav,48000,16000,4.2041875,2.9941875,angry,4,1,normal,2,Dogs are sitting by the door,1,female,0,6,0.24104583263397217,0.0771055519580841,0.0639568641781807,0.09037652611732483,0.15108631551265717,0.059275247156620026,0.16038116812705994,0.15677252411842346,neutral
331,331,05-01-02-02-06.wav,48000,16000,3.903895833333333,2.6495,angry,4,1,normal,2,Dogs are sitting by the door,2,female,0,6,0.2152344435453415,0.062337476760149,0.07992548495531082,0.08205841481685638,0.1855018138885498,0.07003583759069443,0.1613461971282959,0.14356034994125366,neutral
332,332,05-02-01-01-06.wav,48000,16000,4.104104166666667,3.03375,angry,4,2,strong,1,Kids are talking by the door,1,female,0,6,0.03354721516370773,0.014586483128368855,0.2001647800207138,0.048077281564474106,0.31439274549484253,0.27148815989494324,0.06338366121053696,0.05435965955257416,angry
333,333,05-02-01-02-06.wav,48000,16000,4.2041875,3.254625,angry,4,2,strong,1,Kids are talking by the door,2,female,0,6,0.005103120114654303,0.010505364276468754,0.1891503483057022,0.0458565391600132,0.3591054081916809,0.24058593809604645,0.06636808812618256,0.08332519233226776,angry
334,334,05-02-02-01-06.wav,48000,16000,4.437770833333333,3.2459375,angry,4,2,strong,2,Dogs are sitting by the door,1,female,0,6,0.008777798153460026,0.014057900756597519,0.2246902585029602,0.06776858866214752,0.32475876808166504,0.22701042890548706,0.05372772365808487,0.07920850068330765,angry
335,335,05-02-02-02-06.wav,48000,16000,4.471125,3.8140625,angry,4,2,strong,2,Dogs are sitting by the door,2,female,0,6,0.02120453119277954,0.020920677110552788,0.15592019259929657,0.11028596013784409,0.2967568635940552,0.20370090007781982,0.09141562134027481,0.09979528188705444,angry
336,336,06-01-01-01-06.wav,48000,16000,3.636958333333333,1.9235,fearful,5,1,normal,1,Kids are talking by the door,1,female,0,6,0.23986797034740448,0.23992398381233215,0.06424317508935928,0.19920524954795837,0.031690217554569244,0.0766020342707634,0.08431421965360641,0.06415321677923203,calm
337,337,06-01-01-02-06.wav,48000,16000,3.4367708333333336,2.1874375,fearful,5,1,normal,1,Kids are talking by the door,2,female,0,6,0.1599096953868866,0.20015299320220947,0.08616800606250763,0.1879601776599884,0.06115684658288956,0.09398726373910904,0.1293032467365265,0.08136173337697983,calm
338,338,06-01-02-01-06.wav,48000,16000,3.57025,1.8435,fearful,5,1,normal,2,Dogs are sitting by the door,1,female,0,6,0.3082588016986847,0.16148021817207336,0.07905068248510361,0.17258910834789276,0.027901679277420044,0.06282512843608856,0.0926039069890976,0.09529049694538116,neutral
339,339,06-01-02-02-06.wav,48000,16000,3.5035,1.9624375,fearful,5,1,normal,2,Dogs are sitting by the door,2,female,0,6,0.19811491668224335,0.23140060901641846,0.06974295526742935,0.1552322655916214,0.034985851496458054,0.07292155176401138,0.09073427319526672,0.1468675583600998,calm
340,340,06-02-01-01-06.wav,48000,16000,3.636979166666667,3.637,fearful,5,2,strong,1,Kids are talking by the door,1,female,0,6,0.013509594835340977,0.026414765045046806,0.1468459516763687,0.11270976066589355,0.11191853880882263,0.5058550834655762,0.04176264628767967,0.040983736515045166,fearful
341,341,06-02-01-02-06.wav,48000,16000,3.6036041666666665,3.5384375,fearful,5,2,strong,1,Kids are talking by the door,2,female,0,6,0.0027536889538168907,0.012356158345937729,0.09434758871793747,0.09072700142860413,0.14725106954574585,0.5497344732284546,0.04549317806959152,0.057336825877428055,fearful
342,342,06-02-02-01-06.wav,48000,16000,3.7370625,3.63275,fearful,5,2,strong,2,Dogs are sitting by the door,1,female,0,6,0.007245040498673916,0.028944313526153564,0.15440618991851807,0.11373135447502136,0.12277060002088547,0.4602135121822357,0.035023484379053116,0.0776655524969101,fearful
343,343,06-02-02-02-06.wav,48000,16000,3.7370625,3.6816875,fearful,5,2,strong,2,Dogs are sitting by the door,2,female,0,6,0.0023361044004559517,0.010711170732975006,0.09376270323991776,0.08637215197086334,0.16696907579898834,0.5342459678649902,0.03236151859164238,0.07324130088090897,fearful
344,344,07-01-01-01-06.wav,48000,16000,3.5035,2.4248125,disgust,6,1,normal,1,Kids are talking by the door,1,female,0,6,0.11473063379526138,0.21735332906246185,0.06104348972439766,0.1988847851753235,0.029982423409819603,0.0478825680911541,0.27658888697624207,0.053533900529146194,disgust
