,filename,sr,cleaned_sr,length,cleaned_length,emotion,emo_label,intensity,int_label,stmt,stmt_label,repetition,sex,sex_label,actor
212,05-02-01-01-04.wav,48000,16000,3.7704375,2.7829375,angry,4,02,strong,01,Kids are talking by the door,01,female,0,04
213,05-02-01-02-04.wav,48000,16000,3.8705208333333334,2.271875,angry,4,02,strong,01,Kids are talking by the door,02,female,0,04
214,05-02-02-01-04.wav,48000,16000,3.7036875,2.4705,angry,4,02,strong,02,Dogs are sitting by the door,01,female,0,04
215,05-02-02-02-04.wav,48000,16000,3.8371666666666666,2.4185625,angry,4,02,strong,02,Dogs are sitting by the door,02,female,0,04
216,06-01-01-01-04.wav,48000,16000,3.3032916666666665,1.9866875,fearful,5,01,normal,01,Kids are talking by the door,01,female,0,04
217,06-01-01-02-04.wav,48000,16000,3.2365833333333334,1.8793125,fearful,5,01,normal,01,Kids are talking by the door,02,female,0,04
218,06-01-02-01-04.wav,48000,16000,3.470125,2.0106875,fearful,5,01,normal,02,Dogs are sitting by the door,01,female,0,04
219,06-01-02-02-04.wav,48000,16000,3.470125,2.0508125,fearful,5,01,normal,02,Dogs are sitting by the door,02,female,0,04
220,06-02-01-01-04.wav,48000,16000,3.9372708333333333,3.0843125,fearful,5,02,strong,01,Kids are talking by the door,01,female,0,04
221,06-02-01-02-04.wav,48000,16000,3.403395833333333,2.0128125,fearful,5,02,strong,01,Kids are talking by the door,02,female,0,04
222,06-02-02-01-04.wav,48000,16000,3.6036041666666665,2.197,fearful,5,02,strong,02,Dogs are sitting by the door,01,female,0,04
223,06-02-02-02-04.wav,48000,16000,3.5702291666666666,2.123875,fearful,5,02,strong,02,Dogs are sitting by the door,02,female,0,04
224,07-01-01-01-04.wav,48000,16000,3.9039166666666665,2.034125,disgust,6,01,normal,01,Kids are talking by the door,01,female,0,04
225,07-01-01-02-04.wav,48000,16000,3.9038958333333333,2.344625,disgust,6,01,normal,01,Kids are talking by the door,02,female,0,04
226,07-01-02-01-04.wav,48000,16000,3.7704375,1.9065,disgust,6,01,normal,02,Dogs are sitting by the door,01,female,0,04
227,07-01-02-02-04.wav,48000,16000,3.8038125,1.915125,disgust,6,01,normal,02,Dogs are sitting by the door,02,female,0,04
228,07-02-01-01-04.wav,48000,16000,4.004,2.296875,disgust,6,02,strong,01,Kids are talking by the door,01,female,0,04
229,07-02-01-02-04.wav,48000,16000,4.037375,2.6531875,disgust,6,02,strong,01,Kids are talking by the door,02,female,0,04
230,07-02-02-01-04.wav,48000,16000,3.8705416666666665,2.4059375,disgust,6,02,strong,02,Dogs are sitting by the door,01,female,0,04
231,07-02-02-02-04.wav,48000,16000,3.9372708333333333,2.678875,disgust,6,02,strong,02,Dogs are sitting by the door,02,female,0,04
232,08-01-01-01-04.wav,48000,16000,3.2365833333333334,1.6361875,surprised,7,01,normal,01,Kids are talking by the door,01,female,0,04
233,08-01-01-02-04.wav,48000,16000,3.3366666666666664,1.6383125,surprised,7,01,normal,01,Kids are talking by the door,02,female,0,04
234,08-01-02-01-04.wav,48000,16000,3.6369583333333333,1.99925,surprised,7,01,normal,02,Dogs are sitting by the door,01,female,0,04
235,08-01-02-02-04.wav,48000,16000,3.43675,1.9298125,surprised,7,01,normal,02,Dogs are sitting by the door,02,female,0,04
236,08-02-01-01-04.wav,48000,16000,3.6703333333333332,1.991,surprised,7,02,strong,01,Kids are talking by the door,01,female,0,04
237,08-02-01-02-04.wav,48000,16000,3.5702291666666666,2.0329375,surprised,7,02,strong,01,Kids are talking by the door,02,female,0,04
238,08-02-02-01-04.wav,48000,16000,3.470125,1.74475,surprised,7,02,strong,02,Dogs are sitting by the door,01,female,0,04
239,08-02-02-02-04.wav,48000,16000,3.5368541666666666,2.0070625,surprised,7,02,strong,02,Dogs are sitting by the door,02,female,0,04
240,01-01-01-01-05.wav,48000,16000,3.6036041666666665,1.76325,neutral,0,01,normal,01,Kids are talking by the door,01,male,1,05
241,01-01-01-02-05.wav,48000,16000,3.636979166666667,1.87675,neutral,0,01,normal,01,Kids are talking by the door,02,male,1,05
242,01-01-02-01-05.wav,48000,16000,3.103083333333333,1.7049375,neutral,0,01,normal,02,Dogs are sitting by the door,01,male,1,05
243,01-01-02-02-05.wav,48000,16000,3.6036041666666665,1.6643125,neutral,0,01,normal,02,Dogs are sitting by the door,02,male,1,05
244,02-01-01-01-05.wav,48000,16000,4.037354166666667,2.1839375,calm,1,01,normal,01,Kids are talking by the door,01,male,1,05
245,02-01-01-02-05.wav,48000,16000,4.104104166666667,2.1378125,calm,1,01,normal,01,Kids are talking by the door,02,male,1,05
246,02-01-02-01-05.wav,48000,16000,4.137479166666667,2.155,calm,1,01,normal,02,Dogs are sitting by the door,01,male,1,05
247,02-01-02-02-05.wav,48000,16000,4.2375625,2.348,calm,1,01,normal,02,Dogs are sitting by the door,02,male,1,05
248,02-02-01-01-05.wav,48000,16000,4.7380625,2.8801875,calm,1,02,strong,01,Kids are talking by the door,01,male,1,05
249,02-02-01-02-05.wav,48000,16000,4.5045,2.2085625,calm,1,02,strong,01,Kids are talking by the door,02,male,1,05
250,02-02-02-01-05.wav,48000,16000,4.7714375,2.618875,calm,1,02,strong,02,Dogs are sitting by the door,01,male,1,05
251,02-02-02-02-05.wav,48000,16000,4.304291666666667,2.286875,calm,1,02,strong,02,Dogs are sitting by the door,02,male,1,05
252,03-01-01-01-05.wav,48000,16000,4.004,2.1955625,happy,2,01,normal,01,Kids are talking by the door,01,male,1,05
253,03-01-01-02-05.wav,48000,16000,3.2365625,1.725875,happy,2,01,normal,01,Kids are talking by the door,02,male,1,05
254,03-01-02-01-05.wav,48000,16000,3.3700208333333332,1.514625,happy,2,01,normal,02,Dogs are sitting by the door,01,male,1,05
255,03-01-02-02-05.wav,48000,16000,3.7704375,2.23775,happy,2,01,normal,02,Dogs are sitting by the door,02,male,1,05
256,03-02-01-01-05.wav,48000,16000,4.137479166666667,2.418375,happy,2,02,strong,01,Kids are talking by the door,01,male,1,05
257,03-02-01-02-05.wav,48000,16000,3.8705416666666665,2.455875,happy,2,02,strong,01,Kids are talking by the door,02,male,1,05
258,03-02-02-01-05.wav,48000,16000,3.6035833333333334,2.3786875,happy,2,02,strong,02,Dogs are sitting by the door,01,male,1,05
259,03-02-02-02-05.wav,48000,16000,3.403395833333333,2.1250625,happy,2,02,strong,02,Dogs are sitting by the door,02,male,1,05
260,04-01-01-01-05.wav,48000,16000,3.2699375,1.4658125,sad,3,01,normal,01,Kids are talking by the door,01,male,1,05
261,04-01-01-02-05.wav,48000,16000,3.6369583333333333,1.901,sad,3,01,normal,01,Kids are talking by the door,02,male,1,05
262,04-01-02-01-05.wav,48000,16000,3.1031041666666668,1.393125,sad,3,01,normal,02,Dogs are sitting by the door,01,male,1,05
263,04-01-02-02-05.wav,48000,16000,3.7036875,1.932875,sad,3,01,normal,02,Dogs are sitting by the door,02,male,1,05
264,04-02-01-01-05.wav,48000,16000,3.5368541666666666,1.7545625,sad,3,02,strong,01,Kids are talking by the door,01,male,1,05
265,04-02-01-02-05.wav,48000,16000,3.2699375,1.59475,sad,3,02,strong,01,Kids are talking by the door,02,male,1,05
266,04-02-02-01-05.wav,48000,16000,3.2699166666666666,1.5788125,sad,3,02,strong,02,Dogs are sitting by the door,01,male,1,05
267,04-02-02-02-05.wav,48000,16000,3.1364791666666667,1.317375,sad,3,02,strong,02,Dogs are sitting by the door,02,male,1,05
268,05-01-01-01-05.wav,48000,16000,3.8705416666666665,2.3519375,angry,4,01,normal,01,Kids are talking by the door,01,male,1,05
269,05-01-01-02-05.wav,48000,16000,3.8037916666666667,2.2575,angry,4,01,normal,01,Kids are talking by the door,02,male,1,05
270,05-01-02-01-05.wav,48000,16000,4.070729166666666,2.67575,angry,4,01,normal,02,Dogs are sitting by the door,01,male,1,05
271,05-01-02-02-05.wav,48000,16000,4.404395833333333,2.8505,angry,4,01,normal,02,Dogs are sitting by the door,02,male,1,05
272,05-02-01-01-05.wav,48000,16000,3.403395833333333,2.036875,angry,4,02,strong,01,Kids are talking by the door,01,male,1,05
273,05-02-01-02-05.wav,48000,16000,3.5702291666666666,2.3626875,angry,4,02,strong,01,Kids are talking by the door,02,male,1,05
274,05-02-02-01-05.wav,48000,16000,3.6369583333333333,2.1925625,angry,4,02,strong,02,Dogs are sitting by the door,01,male,1,05
275,05-02-02-02-05.wav,48000,16000,3.636979166666667,2.2378125,angry,4,02,strong,02,Dogs are sitting by the door,02,male,1,05
276,06-01-01-01-05.wav,48000,16000,3.1364791666666667,1.4768125,fearful,5,01,normal,01,Kids are talking by the door,01,male,1,05
277,06-01-01-02-05.wav,48000,16000,3.3700208333333332,1.6115625,fearful,5,01,normal,01,Kids are talking by the door,02,male,1,05
278,06-01-02-01-05.wav,48000,16000,3.136458333333333,1.3318125,fearful,5,01,normal,02,Dogs are sitting by the door,01,male,1,05
279,06-01-02-02-05.wav,48000,16000,3.069729166666667,1.4705625,fearful,5,01,normal,02,Dogs are sitting by the door,02,male,1,05
280,06-02-01-01-05.wav,48000,16000,3.2365625,2.4666875,fearful,5,02,strong,01,Kids are talking by the door,01,male,1,05
281,06-02-01-02-05.wav,48000,16000,3.5702291666666666,3.0254375,fearful,5,02,strong,01,Kids are talking by the door,02,male,1,05
282,06-02-02-01-05.wav,48000,16000,3.2365625,2.4705,fearful,5,02,strong,02,Dogs are sitting by the door,01,male,1,05
283,06-02-02-02-05.wav,48000,16000,3.1031041666666668,2.3869375,fearful,5,02,strong,02,Dogs are sitting by the door,02,male,1,05
284,07-01-01-01-05.wav,48000,16000,4.337666666666666,2.417,disgust,6,01,normal,01,Kids are talking by the door,01,male,1,05
285,07-01-01-02-05.wav,48000,16000,4.104104166666667,2.331375,disgust,6,01,normal,01,Kids are talking by the door,02,male,1,05
286,07-01-02-01-05.wav,48000,16000,3.9038958333333333,2.0815,disgust,6,01,normal,02,Dogs are sitting by the door,01,male,1,05
287,07-01-02-02-05.wav,48000,16000,3.7370625,1.8405,disgust,6,01,normal,02,Dogs are sitting by the door,02,male,1,05
288,07-02-01-01-05.wav,48000,16000,4.337666666666666,2.4823125,disgust,6,02,strong,01,Kids are talking by the door,01,male,1,05
289,07-02-01-02-05.wav,48000,16000,3.9038958333333333,2.2760625,disgust,6,02,strong,01,Kids are talking by the door,02,male,1,05
290,07-02-02-01-05.wav,48000,16000,4.2709375,2.5975625,disgust,6,02,strong,02,Dogs are sitting by the door,01,male,1,05
291,07-02-02-02-05.wav,48000,16000,4.537875,3.371125,disgust,6,02,strong,02,Dogs are sitting by the door,02,male,1,05
292,08-01-01-01-05.wav,48000,16000,3.7370625,2.026875,surprised,7,01,normal,01,Kids are talking by the door,01,male,1,05
293,08-01-01-02-05.wav,48000,16000,3.6703333333333332,1.9371875,surprised,7,01,normal,01,Kids are talking by the door,02,male,1,05
294,08-01-02-01-05.wav,48000,16000,3.069729166666667,1.3305,surprised,7,01,normal,02,Dogs are sitting by the door,01,male,1,05
295,08-01-02-02-05.wav,48000,16000,3.7036875,2.0895,surprised,7,01,normal,02,Dogs are sitting by the door,02,male,1,05
296,08-02-01-01-05.wav,48000,16000,4.137479166666667,2.3234375,surprised,7,02,strong,01,Kids are talking by the door,01,male,1,05
297,08-02-01-02-05.wav,48000,16000,4.104104166666667,2.468625,surprised,7,02,strong,01,Kids are talking by the door,02,male,1,05
298,08-02-02-01-05.wav,48000,16000,3.6703333333333332,1.914,surprised,7,02,strong,02,Dogs are sitting by the door,01,male,1,05
299,08-02-02-02-05.wav,48000,16000,3.536875,2.0135,surprised,7,02,strong,02,Dogs are sitting by the door,02,male,1,05
300,01-01-01-01-06.wav,48000,16000,3.3366666666666664,1.630375,neutral,0,01,normal,01,Kids are talking by the door,01,female,0,06
301,01-01-01-02-06.wav,48000,16000,3.6036041666666665,1.9639375,neutral,0,01,normal,01,Kids are talking by the door,02,female,0,06
302,01-01-02-01-06.wav,48000,16000,3.403395833333333,1.6073125,neutral,0,01,normal,02,Dogs are sitting by the door,01,female,0,06
303,01-01-02-02-06.wav,48000,16000,3.4367708333333336,1.636875,neutral,0,01,normal,02,Dogs are sitting by the door,02,female,0,06
304,02-01-01-01-06.wav,48000,16000,4.037354166666667,2.265125,calm,1,01,normal,01,Kids are talking by the door,01,female,0,06
305,02-01-01-02-06.wav,48000,16000,4.104104166666667,2.76575,calm,1,01,normal,01,Kids are talking by the door,02,female,0,06
306,02-01-02-01-06.wav,48000,16000,3.970625,2.6971875,calm,1,01,normal,02,Dogs are sitting by the door,01,female,0,06
307,02-01-02-02-06.wav,48000,16000,4.2041875,2.304375,calm,1,01,normal,02,Dogs are sitting by the door,02,female,0,06
308,02-02-01-01-06.wav,48000,16000,4.5045,3.044375,calm,1,02,strong,01,Kids are talking by the door,01,female,0,06
309,02-02-01-02-06.wav,48000,16000,4.637979166666667,2.7995625,calm,1,02,strong,01,Kids are talking by the door,02,female,0,06
310,02-02-02-01-06.wav,48000,16000,4.337666666666666,2.5035,calm,1,02,strong,02,Dogs are sitting by the door,01,female,0,06
311,02-02-02-02-06.wav,48000,16000,4.7714375,3.039625,calm,1,02,strong,02,Dogs are sitting by the door,02,female,0,06
312,03-01-01-01-06.wav,48000,16000,3.5368541666666666,2.33775,happy,2,01,normal,01,Kids are talking by the door,01,female,0,06
313,03-01-01-02-06.wav,48000,16000,3.6036041666666665,2.7560625,happy,2,01,normal,01,Kids are talking by the door,02,female,0,06
314,03-01-02-01-06.wav,48000,16000,3.470125,2.149625,happy,2,01,normal,02,Dogs are sitting by the door,01,female,0,06
315,03-01-02-02-06.wav,48000,16000,3.4367708333333336,2.1835625,happy,2,01,normal,02,Dogs are sitting by the door,02,female,0,06
316,03-02-01-01-06.wav,48000,16000,3.5035,3.144875,happy,2,02,strong,01,Kids are talking by the door,01,female,0,06
317,03-02-01-02-06.wav,48000,16000,3.470125,2.5691875,happy,2,02,strong,01,Kids are talking by the door,02,female,0,06
318,03-02-02-01-06.wav,48000,16000,3.5702291666666666,2.733375,happy,2,02,strong,02,Dogs are sitting by the door,01,female,0,06
319,03-02-02-02-06.wav,48000,16000,3.6035833333333334,3.4145,happy,2,02,strong,02,Dogs are sitting by the door,02,female,0,06
320,04-01-01-01-06.wav,48000,16000,3.5702291666666666,1.930125,sad,3,01,normal,01,Kids are talking by the door,01,female,0,06
321,04-01-01-02-06.wav,48000,16000,3.6036041666666665,2.1933125,sad,3,01,normal,01,Kids are talking by the door,02,female,0,06
322,04-01-02-01-06.wav,48000,16000,3.4701458333333335,1.728375,sad,3,01,normal,02,Dogs are sitting by the door,01,female,0,06
323,04-01-02-02-06.wav,48000,16000,3.4367708333333336,1.68175,sad,3,01,normal,02,Dogs are sitting by the door,02,female,0,06
324,04-02-01-01-06.wav,48000,16000,4.2041875,3.0116875,sad,3,02,strong,01,Kids are talking by the door,01,female,0,06
325,04-02-01-02-06.wav,48000,16000,4.104104166666667,2.583375,sad,3,02,strong,01,Kids are talking by the door,02,female,0,06
326,04-02-02-01-06.wav,48000,16000,4.604583333333333,3.3319375,sad,3,02,strong,02,Dogs are sitting by the door,01,female,0,06
327,04-02-02-02-06.wav,48000,16000,4.037354166666667,3.0545,sad,3,02,strong,02,Dogs are sitting by the door,02,female,0,06
328,05-01-01-01-06.wav,48000,16000,3.7704375,2.4540625,angry,4,01,normal,01,Kids are talking by the door,01,female,0,06
329,05-01-01-02-06.wav,48000,16000,3.970625,2.6048125,angry,4,01,normal,01,Kids are talking by the door,02,female,0,06
330,05-01-02-01-06.wav,48000,16000,4.2041875,2.9941875,angry,4,01,normal,02,Dogs are sitting by the door,01,female,0,06
331,05-01-02-02-06.wav,48000,16000,3.9038958333333333,2.6495,angry,4,01,normal,02,Dogs are sitting by the door,02,female,0,06
332,05-02-01-01-06.wav,48000,16000,4.104104166666667,3.03375,angry,4,02,strong,01,Kids are talking by the door,01,female,0,06
333,05-02-01-02-06.wav,48000,16000,4.2041875,3.254625,angry,4,02,strong,01,Kids are talking by the door,02,female,0,06
334,05-02-02-01-06.wav,48000,16000,4.437770833333333,3.2459375,angry,4,02,strong,02,Dogs are sitting by the door,01,female,0,06
335,05-02-02-02-06.wav,48000,16000,4.471125,3.8140625,angry,4,02,strong,02,Dogs are sitting by the door,02,female,0,06
336,06-01-01-01-06.wav,48000,16000,3.6369583333333333,1.9235,fearful,5,01,normal,01,Kids are talking by the door,01,female,0,06
337,06-01-01-02-06.wav,48000,16000,3.4367708333333336,2.1874375,fearful,5,01,normal,01,Kids are talking by the door,02,female,0,06
338,06-01-02-01-06.wav,48000,16000,3.57025,1.8435,fearful,5,01,normal,02,Dogs are sitting by the door,01,female,0,06
339,06-01-02-02-06.wav,48000,16000,3.5035,1.9624375,fearful,5,01,normal,02,Dogs are sitting by the door,02,female,0,06
340,06-02-01-01-06.wav,48000,16000,3.636979166666667,3.637,fearful,5,02,strong,01,Kids are talking by the door,01,female,0,06
341,06-02-01-02-06.wav,48000,16000,3.6036041666666665,3.5384375,fearful,5,02,strong,01,Kids are talking by the door,02,female,0,06
342,06-02-02-01-06.wav,48000,16000,3.7370625,3.63275,fearful,5,02,strong,02,Dogs are sitting by the door,01,female,0,06
343,06-02-02-02-06.wav,48000,16000,3.7370625,3.6816875,fearful,5,02,strong,02,Dogs are sitting by the door,02,female,0,06
344,07-01-01-01-06.wav,48000,16000,3.5035,2.4248125,disgust,6,01,normal,01,Kids are talking by the door,01,female,0,06
345,07-01-01-02-06.wav,48000,16000,4.2709375,2.4740625,disgust,6,01,normal,01,Kids are talking by the door,02,female,0,06
346,07-01-02-01-06.wav,48000,16000,3.7370625,1.883,disgust,6,01,normal,02,Dogs are sitting by the door,01,female,0,06
347,07-01-02-02-06.wav,48000,16000,3.9372708333333333,2.331625,disgust,6,01,normal,02,Dogs are sitting by the door,02,female,0,06
348,07-02-01-01-06.wav,48000,16000,4.3043125,2.88225,disgust,6,02,strong,01,Kids are talking by the door,01,female,0,06
349,07-02-01-02-06.wav,48000,16000,3.9372708333333333,2.15875,disgust,6,02,strong,01,Kids are talking by the door,02,female,0,06
350,07-02-02-01-06.wav,48000,16000,4.037354166666667,2.45725,disgust,6,02,strong,02,Dogs are sitting by the door,01,female,0,06
351,07-02-02-02-06.wav,48000,16000,3.970625,2.532875,disgust,6,02,strong,02,Dogs are sitting by the door,02,female,0,06
352,08-01-01-01-06.wav,48000,16000,3.2365625,1.49275,surprised,7,01,normal,01,Kids are talking by the door,01,female,0,06
353,08-01-01-02-06.wav,48000,16000,3.2365625,1.4829375,surprised,7,01,normal,01,Kids are talking by the door,02,female,0,06
354,08-01-02-01-06.wav,48000,16000,3.2032083333333334,1.479375,surprised,7,01,normal,02,Dogs are sitting by the door,01,female,0,06
355,08-01-02-02-06.wav,48000,16000,3.136458333333333,1.6965,surprised,7,01,normal,02,Dogs are sitting by the door,02,female,0,06
356,08-02-01-01-06.wav,48000,16000,3.2365625,1.821125,surprised,7,02,strong,01,Kids are talking by the door,01,female,0,06
357,08-02-01-02-06.wav,48000,16000,3.370041666666667,1.914625,surprised,7,02,strong,01,Kids are talking by the door,02,female,0,06
358,08-02-02-01-06.wav,48000,16000,3.3033125,2.02925,surprised,7,02,strong,02,Dogs are sitting by the door,01,female,0,06
359,08-02-02-02-06.wav,48000,16000,3.2032083333333334,2.0875625,surprised,7,02,strong,02,Dogs are sitting by the door,02,female,0,06
360,01-01-01-01-07.wav,48000,16000,3.9039166666666665,2.1298125,neutral,0,01,normal,01,Kids are talking by the door,01,male,1,07
361,01-01-01-02-07.wav,48000,16000,3.8038125,2.1278125,neutral,0,01,normal,01,Kids are talking by the door,02,male,1,07
362,01-01-02-01-07.wav,48000,16000,4.137458333333333,2.09525,neutral,0,01,normal,02,Dogs are sitting by the door,01,male,1,07
363,01-01-02-02-07.wav,48000,16000,3.7370625,2.1541875,neutral,0,01,normal,02,Dogs are sitting by the door,02,male,1,07
364,02-01-01-01-07.wav,48000,16000,3.470125,1.7098125,calm,1,01,normal,01,Kids are talking by the door,01,male,1,07
365,02-01-01-02-07.wav,48000,16000,3.7370625,1.93375,calm,1,01,normal,01,Kids are talking by the door,02,male,1,07
366,02-01-02-01-07.wav,48000,16000,3.5035,2.3954375,calm,1,01,normal,02,Dogs are sitting by the door,01,male,1,07
367,02-01-02-02-07.wav,48000,16000,3.536875,1.76225,calm,1,01,normal,02,Dogs are sitting by the door,02,male,1,07
368,02-02-01-01-07.wav,48000,16000,4.004,3.2356875,calm,1,02,strong,01,Kids are talking by the door,01,male,1,07
369,02-02-01-02-07.wav,48000,16000,3.8705416666666665,2.7961875,calm,1,02,strong,01,Kids are talking by the door,02,male,1,07
370,02-02-02-01-07.wav,48000,16000,4.2709375,2.648375,calm,1,02,strong,02,Dogs are sitting by the door,01,male,1,07
371,02-02-02-02-07.wav,48000,16000,4.104104166666667,2.58125,calm,1,02,strong,02,Dogs are sitting by the door,02,male,1,07
372,03-01-01-01-07.wav,48000,16000,3.5035,2.1343125,happy,2,01,normal,01,Kids are talking by the door,01,male,1,07
373,03-01-01-02-07.wav,48000,16000,3.470125,1.7741875,happy,2,01,normal,01,Kids are talking by the door,02,male,1,07
374,03-01-02-01-07.wav,48000,16000,3.403395833333333,2.0464375,happy,2,01,normal,02,Dogs are sitting by the door,01,male,1,07
375,03-01-02-02-07.wav,48000,16000,3.403395833333333,2.0464375,happy,2,01,normal,02,Dogs are sitting by the door,02,male,1,07
376,03-02-01-01-07.wav,48000,16000,4.104104166666667,3.237875,happy,2,02,strong,01,Kids are talking by the door,01,male,1,07
377,03-02-01-02-07.wav,48000,16000,4.037354166666667,4.02825,happy,2,02,strong,01,Kids are talking by the door,02,male,1,07
378,03-02-02-01-07.wav,48000,16000,4.037375,3.305875,happy,2,02,strong,02,Dogs are sitting by the door,01,male,1,07
379,03-02-02-02-07.wav,48000,16000,3.8371666666666666,3.8080625,happy,2,02,strong,02,Dogs are sitting by the door,02,male,1,07
380,04-01-01-01-07.wav,48000,16000,3.536875,1.7301875,sad,3,01,normal,01,Kids are talking by the door,01,male,1,07
381,04-01-01-02-07.wav,48000,16000,3.6035833333333334,1.7443125,sad,3,01,normal,01,Kids are talking by the door,02,male,1,07
382,04-01-02-01-07.wav,48000,16000,3.536875,1.8035,sad,3,01,normal,02,Dogs are sitting by the door,01,male,1,07
383,04-01-02-02-07.wav,48000,16000,3.8705208333333334,2.1106875,sad,3,01,normal,02,Dogs are sitting by the door,02,male,1,07
384,04-02-01-01-07.wav,48000,16000,3.93725,2.9406875,sad,3,02,strong,01,Kids are talking by the door,01,male,1,07
385,04-02-01-02-07.wav,48000,16000,3.8371666666666666,2.8835,sad,3,02,strong,01,Kids are talking by the door,02,male,1,07
386,04-02-02-01-07.wav,48000,16000,3.636979166666667,2.655375,sad,3,02,strong,02,Dogs are sitting by the door,01,male,1,07
387,04-02-02-02-07.wav,48000,16000,3.8371666666666666,2.408375,sad,3,02,strong,02,Dogs are sitting by the door,02,male,1,07
388,05-01-01-01-07.wav,48000,16000,4.004,3.2119375,angry,4,01,normal,01,Kids are talking by the door,01,male,1,07
389,05-01-01-02-07.wav,48000,16000,3.970645833333333,3.0493125,angry,4,01,normal,01,Kids are talking by the door,02,male,1,07
390,05-01-02-01-07.wav,48000,16000,4.004,2.2789375,angry,4,01,normal,02,Dogs are sitting by the door,01,male,1,07
391,05-01-02-02-07.wav,48000,16000,4.004,2.500125,angry,4,01,normal,02,Dogs are sitting by the door,02,male,1,07
392,05-02-01-01-07.wav,48000,16000,3.6036041666666665,3.491375,angry,4,02,strong,01,Kids are talking by the door,01,male,1,07
393,05-02-01-02-07.wav,48000,16000,4.004,3.6951875,angry,4,02,strong,01,Kids are talking by the door,02,male,1,07
394,05-02-02-01-07.wav,48000,16000,3.8371666666666666,2.9475,angry,4,02,strong,02,Dogs are sitting by the door,01,male,1,07
395,05-02-02-02-07.wav,48000,16000,4.337666666666666,4.19875,angry,4,02,strong,02,Dogs are sitting by the door,02,male,1,07
396,06-01-01-01-07.wav,48000,16000,3.4367708333333336,2.5101875,fearful,5,01,normal,01,Kids are talking by the door,01,male,1,07
397,06-01-01-02-07.wav,48000,16000,3.5035,2.2721875,fearful,5,01,normal,01,Kids are talking by the door,02,male,1,07
398,06-01-02-01-07.wav,48000,16000,3.4367708333333336,1.7930625,fearful,5,01,normal,02,Dogs are sitting by the door,01,male,1,07
399,06-01-02-02-07.wav,48000,16000,3.370041666666667,1.605875,fearful,5,01,normal,02,Dogs are sitting by the door,02,male,1,07
400,06-02-01-01-07.wav,48000,16000,3.636979166666667,2.6164375,fearful,5,02,strong,01,Kids are talking by the door,01,male,1,07
401,06-02-01-02-07.wav,48000,16000,3.470125,2.064375,fearful,5,02,strong,01,Kids are talking by the door,02,male,1,07
402,06-02-02-01-07.wav,48000,16000,3.403395833333333,2.1451875,fearful,5,02,strong,02,Dogs are sitting by the door,01,male,1,07
403,06-02-02-02-07.wav,48000,16000,3.5035,2.299625,fearful,5,02,strong,02,Dogs are sitting by the door,02,male,1,07
404,07-01-01-01-07.wav,48000,16000,3.5368541666666666,1.8991875,disgust,6,01,normal,01,Kids are talking by the door,01,male,1,07
405,07-01-01-02-07.wav,48000,16000,3.5035,1.9525,disgust,6,01,normal,01,Kids are talking by the door,02,male,1,07
406,07-01-02-01-07.wav,48000,16000,3.4367708333333336,1.668125,disgust,6,01,normal,02,Dogs are sitting by the door,01,male,1,07
407,07-01-02-02-07.wav,48000,16000,3.5368541666666666,1.8501875,disgust,6,01,normal,02,Dogs are sitting by the door,02,male,1,07
408,07-02-01-01-07.wav,48000,16000,4.137479166666667,2.3625,disgust,6,02,strong,01,Kids are talking by the door,01,male,1,07
409,07-02-01-02-07.wav,48000,16000,4.404395833333333,2.741125,disgust,6,02,strong,01,Kids are talking by the door,02,male,1,07
410,07-02-02-01-07.wav,48000,16000,4.137458333333333,3.0170625,disgust,6,02,strong,02,Dogs are sitting by the door,01,male,1,07
411,07-02-02-02-07.wav,48000,16000,4.771416666666667,3.1841875,disgust,6,02,strong,02,Dogs are sitting by the door,02,male,1,07
412,08-01-01-01-07.wav,48000,16000,3.470125,1.76375,surprised,7,01,normal,01,Kids are talking by the door,01,male,1,07
413,08-01-01-02-07.wav,48000,16000,3.536875,1.85125,surprised,7,01,normal,01,Kids are talking by the door,02,male,1,07
414,08-01-02-01-07.wav,48000,16000,3.4367708333333336,1.7626875,surprised,7,01,normal,02,Dogs are sitting by the door,01,male,1,07
415,08-01-02-02-07.wav,48000,16000,3.4367708333333336,1.7695,surprised,7,01,normal,02,Dogs are sitting by the door,02,male,1,07
416,08-02-01-01-07.wav,48000,16000,3.8705416666666665,3.362875,surprised,7,02,strong,01,Kids are talking by the door,01,male,1,07
417,08-02-01-02-07.wav,48000,16000,3.6369583333333333,1.939875,surprised,7,02,strong,01,Kids are talking by the door,02,male,1,07
418,08-02-02-01-07.wav,48000,16000,3.4367708333333336,2.1396875,surprised,7,02,strong,02,Dogs are sitting by the door,01,male,1,07
419,08-02-02-02-07.wav,48000,16000,3.470125,1.8081875,surprised,7,02,strong,02,Dogs are sitting by the door,02,male,1,07
420,01-01-01-01-08.wav,48000,16000,3.5035,1.7780625,neutral,0,01,normal,01,Kids are talking by the door,01,female,0,08
421,01-01-01-02-08.wav,48000,16000,3.636979166666667,1.9081875,neutral,0,01,normal,01,Kids are talking by the door,02,female,0,08
422,01-01-02-01-08.wav,48000,16000,3.5368541666666666,1.8555,neutral,0,01,normal,02,Dogs are sitting by the door,01,female,0,08
423,01-01-02-02-08.wav,48000,16000,3.5035,1.8630625,neutral,0,01,normal,02,Dogs are sitting by the door,02,female,0,08
424,02-01-01-01-08.wav,48000,16000,3.6036041666666665,1.8805625,calm,1,01,normal,01,Kids are talking by the door,01,female,0,08
